season	baker	episode	place	tech_mean	tech	mean_star	star	mean_good	good	mean_bad	bad
10	Rosie	6	0	5.0	5	0.0	0	0.17	0	0.33	1
10	Rosie	7	0	4.43	1	0.0	0	0.14	0	0.43	1
10	Rosie	8	0	4.13	2	0.0	0	0.13	0	0.5	1
10	Rosie	9	0	3.78	1	0.0	0	0.11	0	0.56	1
10	Rosie	10	0	3.4	0	0.0	0	0.1	0	0.5	0
10	Steph	1	0	3.0	3	0.0	0	1.0	1	0.0	0
10	Steph	2	0	6.5	10	0.0	0	0.5	0	0.0	0
10	Steph	3	0	5.33	3	0.0	0	0.67	1	0.0	0
10	Steph	4	0	4.25	1	0.25	1	0.75	1	0.0	0
10	Steph	5	0	4.2	4	0.4	1	0.8	1	0.0	0
10	Steph	6	0	4.0	3	0.5	1	0.83	1	0.0	0
10	Steph	7	0	4.0	4	0.43	0	0.86	1	0.0	0
10	Steph	8	0	4.0	4	0.5	1	0.88	1	0.0	0
10	Steph	9	0	3.89	3	0.44	0	0.89	1	0.0	0
10	Steph	10	0	3.8	3	0.4	0	0.8	0	0.0	0
11	Dave	1	2	0.0	0	0.0	0	0.0	0	0.0	0
11	Dave	2	2	0.0	0	0.5	1	0.5	1	0.0	0
11	Dave	3	2	0.0	0	0.33	0	0.33	0	0.33	1
11	Dave	4	2	0.0	0	0.25	0	0.25	0	0.25	0
11	Dave	5	2	0.0	0	0.2	0	0.4	1	0.2	0
11	Dave	6	2	0.5	3	0.17	0	0.5	1	0.17	0
11	Dave	7	2	1.29	6	0.14	0	0.43	0	0.14	0
11	Dave	8	2	1.75	5	0.13	0	0.38	0	0.13	0
11	Dave	9	2	1.89	3	0.11	0	0.44	1	0.11	0
11	Dave	10	2	1.8	1	0.1	0	0.4	0	0.1	0
11	Hermine	1	3	5.0	5	0.0	0	1.0	1	0.0	0
11	Hermine	2	3	5.0	5	0.0	0	0.5	0	0.0	0
11	Hermine	3	3	5.67	7	0.0	0	0.33	0	0.0	0
11	Hermine	4	3	5.5	5	0.0	0	0.25	0	0.0	0
11	Hermine	5	3	4.8	2	0.0	0	0.4	1	0.0	0
11	Hermine	6	3	4.67	4	0.0	0	0.33	0	0.17	1
11	Hermine	7	3	4.14	1	0.14	1	0.43	1	0.14	0
11	Hermine	8	3	4.0	3	0.25	1	0.5	1	0.13	0
11	Hermine	9	3	3.78	2	0.22	0	0.44	0	0.22	1
11	Hermine	10	3	3.4	0	0.2	0	0.4	0	0.2	0
11	Laura	1	2	6.0	6	0.0	0	0.0	0	0.0	0
11	Laura	2	2	6.5	7	0.0	0	0.0	0	0.0	0
11	Laura	3	2	6.33	6	0.0	0	0.0	0	0.0	0
11	Laura	4	2	5.25	2	0.0	0	0.0	0	0.0	0
11	Laura	5	2	5.4	6	0.2	1	0.2	1	0.0	0
11	Laura	6	2	5.67	7	0.17	0	0.17	0	0.17	1
11	Laura	7	2	5.43	4	0.14	0	0.14	0	0.29	1
11	Laura	8	2	4.88	1	0.13	0	0.25	1	0.25	0
11	Laura	9	2	4.78	4	0.11	0	0.22	0	0.33	1
11	Laura	10	2	4.6	3	0.1	0	0.2	0	0.3	0
11	Linda	1	7	12.0	12	0.0	0	0.0	0	1.0	1
11	Linda	2	7	8.0	4	0.0	0	0.0	0	0.5	0
11	Linda	3	7	5.67	1	0.0	0	0.0	0	0.33	0
11	Linda	4	7	4.5	1	0.0	0	0.0	0	0.25	0
11	Linda	5	7	5.2	8	0.0	0	0.0	0	0.4	1
11	Linda	6	7	4.33	0	0.0	0	0.0	0	0.33	0
11	Linda	7	7	3.71	0	0.0	0	0.0	0	0.43	1
11	Linda	8	7	3.25	0	0.0	0	0.0	0	0.38	0
11	Linda	9	7	2.89	0	0.0	0	0.0	0	0.33	0
11	Linda	10	7	2.6	0	0.0	0	0.0	0	0.3	0
11	Loriea	1	11	10.0	10	0.0	0	0.0	0	1.0	1
11	Loriea	2	11	5.0	0	0.0	0	0.0	0	0.5	0
11	Loriea	3	11	3.33	0	0.0	0	0.0	0	0.33	0
11	Loriea	4	11	2.5	0	0.0	0	0.0	0	0.25	0
11	Loriea	5	11	2.0	0	0.0	0	0.0	0	0.2	0
11	Loriea	6	11	1.67	0	0.0	0	0.0	0	0.17	0
11	Loriea	7	11	1.43	0	0.0	0	0.0	0	0.14	0
11	Loriea	8	11	1.25	0	0.0	0	0.0	0	0.13	0
11	Loriea	9	11	1.11	0	0.0	0	0.0	0	0.11	0
11	Loriea	10	11	1.0	0	0.0	0	0.0	0	0.1	0
11	Lottie	1	5	4.0	4	0.0	0	0.0	0	0.0	0
11	Lottie	2	5	6.0	8	0.0	0	0.0	0	0.0	0
11	Lottie	3	5	5.67	5	0.0	0	0.0	0	0.0	0
11	Lottie	4	5	6.5	9	0.0	0	0.0	0	0.25	1
11	Lottie	5	5	6.0	4	0.0	0	0.0	0	0.2	0
11	Lottie	6	5	5.33	2	0.17	1	0.17	1	0.17	0
11	Lottie	7	5	5.29	5	0.14	0	0.14	0	0.14	0
11	Lottie	8	5	4.63	0	0.13	0	0.13	0	0.13	0
11	Lottie	9	5	4.11	0	0.11	0	0.11	0	0.11	0
11	Lottie	10	5	3.7	0	0.1	0	0.1	0	0.1	0
11	Mak	1	10	8.0	8	0.0	0	0.0	0	0.0	0
11	Mak	2	10	5.5	3	0.0	0	0.0	0	0.5	1
11	Mak	3	10	3.67	0	0.0	0	0.0	0	0.33	0
11	Mak	4	10	2.75	0	0.0	0	0.0	0	0.25	0
11	Mak	5	10	2.2	0	0.0	0	0.0	0	0.2	0
11	Mak	6	10	1.83	0	0.0	0	0.0	0	0.17	0
11	Mak	7	10	1.57	0	0.0	0	0.0	0	0.14	0
11	Mak	8	10	1.38	0	0.0	0	0.0	0	0.13	0
11	Mak	9	10	1.22	0	0.0	0	0.0	0	0.11	0
11	Mak	10	10	1.1	0	0.0	0	0.0	0	0.1	0
11	Marc	1	4	11.0	11	0.0	0	0.0	0	1.0	1
11	Marc	2	4	10.0	9	0.0	0	0.5	1	0.5	0
11	Marc	3	4	7.33	2	0.33	1	0.67	1	0.33	0
11	Marc	4	4	7.0	6	0.25	0	0.5	0	0.25	0
11	Marc	5	4	7.0	7	0.2	0	0.4	0	0.4	1
11	Marc	6	4	6.83	6	0.17	0	0.5	1	0.33	0
11	Marc	7	4	6.29	3	0.14	0	0.57	1	0.29	0
11	Marc	8	4	5.75	2	0.13	0	0.5	0	0.38	1
11	Marc	9	4	5.11	0	0.11	0	0.44	0	0.33	0
11	Marc	10	4	4.6	0	0.1	0	0.4	0	0.3	0
11	Mark	1	6	7.0	7	0.0	0	0.0	0	0.0	0
11	Mark	2	6	4.5	2	0.0	0	0.5	1	0.0	0
11	Mark	3	6	4.0	3	0.0	0	0.33	0	0.0	0
11	Mark	4	6	3.75	3	0.25	1	0.5	1	0.0	0
11	Mark	5	6	3.6	3	0.2	0	0.4	0	0.2	1
11	Mark	6	6	3.83	5	0.17	0	0.33	0	0.33	1
11	Mark	7	6	3.29	0	0.14	0	0.29	0	0.29	0
11	Mark	8	6	2.88	0	0.13	0	0.25	0	0.25	0
11	Mark	9	6	2.56	0	0.11	0	0.22	0	0.22	0
11	Mark	10	6	2.3	0	0.1	0	0.2	0	0.2	0
11	Peter	1	1	2.0	2	1.0	1	1.0	1	0.0	0
11	Peter	2	1	6.0	10	0.5	0	0.5	0	0.0	0
11	Peter	3	1	5.33	4	0.33	0	0.33	0	0.33	1
11	Peter	4	1	5.0	4	0.25	0	0.5	1	0.25	0
11	Peter	5	1	4.2	1	0.2	0	0.4	0	0.2	0
11	Peter	6	1	3.67	1	0.17	0	0.33	0	0.17	0
11	Peter	7	1	3.43	2	0.14	0	0.29	0	0.14	0
11	Peter	8	1	3.5	4	0.13	0	0.25	0	0.25	1
11	Peter	9	1	3.22	1	0.22	1	0.33	1	0.22	0
11	Peter	10	1	3.1	2	0.2	0	0.3	0	0.2	0
11	Rowan	1	9	3.0	3	0.0	0	0.0	0	0.0	0
11	Rowan	2	9	7.0	11	0.0	0	0.0	0	0.5	1
11	Rowan	3	9	8.0	10	0.0	0	0.0	0	0.67	1
11	Rowan	4	9	6.0	0	0.0	0	0.0	0	0.5	0
11	Rowan	5	9	4.8	0	0.0	0	0.0	0	0.4	0
11	Rowan	6	9	4.0	0	0.0	0	0.0	0	0.33	0
11	Rowan	7	9	3.43	0	0.0	0	0.0	0	0.29	0
11	Rowan	8	9	3.0	0	0.0	0	0.0	0	0.25	0
11	Rowan	9	9	2.67	0	0.0	0	0.0	0	0.22	0
11	Rowan	10	9	2.4	0	0.0	0	0.0	0	0.2	0
11	Sura	1	8	1.0	1	0.0	0	1.0	1	0.0	0
11	Sura	2	8	3.5	6	0.0	0	0.5	0	0.0	0
11	Sura	3	8	5.0	8	0.0	0	0.67	1	0.0	0
11	Sura	4	8	5.5	7	0.0	0	0.5	0	0.25	1
11	Sura	5	8	4.4	0	0.0	0	0.4	0	0.2	0
11	Sura	6	8	3.67	0	0.0	0	0.33	0	0.17	0
11	Sura	7	8	3.14	0	0.0	0	0.29	0	0.14	0
11	Sura	8	8	2.75	0	0.0	0	0.25	0	0.13	0
11	Sura	9	8	2.44	0	0.0	0	0.22	0	0.11	0
11	Sura	10	8	2.2	0	0.0	0	0.2	0	0.1	0
